cond,disc,data
15975,49921875,"[[-2,6,-3,-6,3,-1],[1,0,1]]"
15975,25469309925,"[[-7,0,4,9,2,0,-1],[1,0,1]]"
15975,25469309925,"[[27,0,-7,9,-2],[0,1,0,1]]"
15975,718875,"[[0,-1,-3,-2,0,1],[1,0,0,1]]"
15975,6922760009765625,"[[8,14,-6,3,-15,-5],[1,0,0,1]]"
15976,511232,"[[1,1,0,1,1],[0,1,0,1]]"
15977,15977,"[[-1,-4,0,4,-1,-1],[1,1,1]]"
15982,63928,"[[0,-1,3,2,-4,-4,-1],[0,0,1,1]]"
15984,8689723792441344,"[[-3,0,36,-30,-36,-18,-3],[]]"
15984,66053643692544,"[[-7,-54,-113,-27,-37,-21,-3],[1,0,1]]"
15984,704572199387136,"[[0,-12,9,11,-39,32,-8],[0,1]]"
15984,24551424,"[[-39,63,63,-37,-5,2],[0,1,0,1]]"
15984,198160931077632,"[[0,12,27,-1,20,10,1],[0,0,1,1]]"
15984,15984,"[[-1,2,0,0,-1],[0,0,0,1]]"
15984,4091904,"[[16,103,173,-34,-156,84,-12],[1]]"
15984,656708887595169349632,"[[108,-108,180,9,-85,4,8],[0,0,1,1]]"
15984,767232,"[[1,2,-1,-2,3,3],[]]"
15984,605601792,"[[1,-2,4,2,4,4,1],[]]"
15984,53693964288,"[[0,-4,-11,-30,12,-1],[0,0,1]]"
15984,10261076368674521088,"[[33,12,24,24,-3,12,6],[]]"
15984,559312128,"[[-3,-6,-1,6,3,1],[]]"
15984,1183410739245823819776,"[[0,648,207,122,-3,0,-2],[]]"
15984,9206784,"[[2,0,-2,1,-1,-1],[1,0,1]]"
15984,15609375000000,"[[4,5,-1,-9,-10,2,1],[1]]"
15984,704572199387136,"[[81,-117,24,4,-2,1],[0,1,0,1]]"
15984,1118624256,"[[2,-18,37,-9,12,-7,1],[1,0,1]]"
15984,1895595180710900898816,"[[-34,94,-70,-53,33,48,8],[1,1]]"
15984,53693964288,"[[-16,-8,19,4,-9,-1,1],[0,0,1,1]]"
15984,173772229312512,"[[-11,-4,-8,-8,1,-4,-2],[]]"
15984,1183410739245823819776,"[[54,0,9,-122,-69,-72],[]]"
15984,5033809152,"[[0,-1,-5,-10,-6,-9],[]]"
15984,241622839296,"[[0,-3,-20,44,-18,-5,2],[1,1,1,1]]"
15984,441483706368,"[[1,2,7,6,21,18,36],[]]"
15984,371596790335222738944,"[[540,-288,273,-60,46,-3,2],[0,0,0,1]]"
15984,11121422676000768,"[[-36,-36,-60,3,28,1,-3],[0,0,1,1]]"
15984,14267587037589504,"[[-1,-8,57,134,51,-14,-7],[1,1,1,1]]"
15984,26069171377324032,"[[-108,54,-63,18,-21,6,-3],[]]"
15984,371596790335222738944,"[[-61,27,-138,60,-91,32,-20],[1]]"
15984,4091904,"[[0,0,-5,7,-4,-1],[1,1,1,1]]"
15984,5033809152,"[[0,-1,-3,-12,-13,-6,-3],[]]"
15984,104871024,"[[-8,-21,18,52,-14,-5,1],[1,1,1,1]]"
15984,458705858976,"[[-7,-14,2,0,-18,0,3],[1,1]]"
15988,131522987564385435648,"[[-6,-45,0,15,0,0,-12],[]]"
15988,85685687500000000,"[[-12,32,6,-65,2,29,7],[0,0,1,1]]"
15993,944370657,"[[0,2,5,12,7,1],[1,1,0,1]]"
15993,8499335913,"[[-61,-14,3,-6,0,1],[1,1,1]]"
15993,3176327233519376836851,"[[33,30,-40,-11,-27,43,-19],[0,1,1,1]]"
16000,32000,"[[1,2,2,2,2,1],[]]"
16000,5120000000,"[[-19,42,-22,-12,5,2],[1,1,1,1]]"
16000,12800000,"[[6,2,8,2,2],[1,1,1,1]]"
16000,10240000,"[[1,-2,-3,6,1,-2],[]]"
16000,512000,"[[-4,-3,8,4,-4,-1],[1,1,1,1]]"
16000,13107200000000,"[[0,-16,-52,-47,19,3,-1],[0,0,1]]"
16000,2048000000,"[[4,-12,6,-1,2],[0,0,1,1]]"
16000,128000000,"[[29,32,17,16,3,2],[0,1,0,1]]"
16000,20971520000,"[[0,1,4,-3,-14,8,16],[]]"
16000,40960000,"[[28,96,84,-16,-25,8,-1],[0,0,1,1]]"
16000,160000,"[[1,-5,5,3,-2],[0,1,0,1]]"
16000,4294967296000,"[[-11,2,2,-8,-3,-2],[]]"
16000,4096000000000,"[[-11,12,-3,22,3,8],[0,0,1]]"
16002,336042,"[[0,-2,-6,37,-12,1],[1,1]]"
16002,489949236,"[[-3,15,-18,-5,10,3],[0,1]]"
16005,2066357535,"[[15,-72,99,-24,-13,-1],[0,1,1]]"
16005,813949255680000,"[[6,14,9,-4,7,0,3],[]]"
16008,7880219356608,"[[-11,-8,25,16,-20,-5,2],[0,0,1,1]]"
16009,16009,"[[-1,0,1,3,2,1],[0,1]]"
16012,32024,"[[4,-2,4,-1,1],[1,1,0,1]]"
16016,373142131321655696,"[[-13,-24,36,36,-42,16,-11],[0,0,0,1]]"
16020,934286400,"[[1,-9,21,-3,-10,-1],[0,1,1]]"
16020,2771716320,"[[-14,-12,12,-6,3,-1],[0,1,1,1]]"
16021,6937093,"[[-1,4,-9,6,-1,1],[1,0,1]]"
16022,16406528,"[[1,3,6,5,0,-1],[0,1,0,1]]"
16022,16022,"[[1,-1,3,-2,2,-1],[0,0,1,1]]"
16023,16023,"[[-1,-1,1,-1,-1],[1,0,1,1]]"
16023,336483,"[[-2,-1,3,2,-2,-1],[0,0,1,1]]"
16025,16025,"[[4,-1,5,-1,2],[1,0,0,1]]"
16026,128208,"[[-5,2,5,-1,-2],[1,0,0,1]]"
16027,16027,"[[0,-1,2,-3,3,-1],[1,1]]"
16028,32056,"[[0,0,-3,-2,2,1],[1,0,1,1]]"
16029,35055423,"[[-1,-3,-1,-2,-3,1],[1,1,1]]"
16029,806765985792,"[[-6,5,20,3,4,1],[]]"
16030,5498290000,"[[36,106,33,-17,-4,1],[0,1,1]]"
16030,489196777343750,"[[6,17,9,21,0,1,-1],[1,1,1]]"
16031,25337764425760768,"[[-20,-12,68,35,-60,-16,15],[0,0,1]]"
16031,3913818359375,"[[3,14,13,1,3,-5],[1,0,1,1]]"
16031,16031,"[[-14,6,10,-4,-3],[1,0,1,1]]"
16032,1893347136,"[[-1,8,-9,1,2,1],[0,0,0,1]]"
16032,131334144,"[[-32,-13,19,4,-5,-1],[1,1,1,1]]"
16032,32064,"[[0,1,0,-1,-1],[1,1,1,1]]"
16032,1182007296,"[[2,7,-5,0,1,-1],[1,1,1,1]]"
16034,257619921802601472,"[[-12,18,-25,-5,6,-23,-1],[0,1,1,1]]"
16034,32068,"[[0,-1,1,1,1,1],[1,0,0,1]]"
16038,8523250758,"[[-7,-15,-9,1,2,-2],[0,0,1,1]]"
16038,5321023488,"[[-1,3,-1,10,7,-3],[0,1,0,1]]"
16038,11691702,"[[-2,-2,-4,-4,-3,-3,-1],[1,1]]"
16038,314201115942912,"[[3,-9,2,-30,-23,9,-1],[0,1,0,1]]"
16038,2993075712,"[[1,3,12,-8,-1,1],[0,0,1,1]]"
16038,503289434009142,"[[21,45,27,-3,-7,4,-1],[0,0,1,1]]"
16038,176738127717888,"[[-3,9,-36,-24,2,4,-1],[0,0,1,1]]"
16038,690383311398,"[[5,-5,11,-12,9,-9,3],[1,1]]"
16039,689677,"[[-1,2,-3,2,0,-1],[0,1]]"
16044,3144624,"[[0,2,1,-1,-3,-2,-1],[1,0,0,1]]"
16044,1774338048,"[[-12,2,47,-4,-53,-9],[0,1,1]]"
16044,269173653504,"[[-7,19,-15,-9,5,0,-1],[1,0,0,1]]"
16044,5182180664062500,"[[-37,-56,37,69,-15,-22,6],[1,0,0,1]]"
16048,292933949456384,"[[0,16,-8,-31,9,16],[]]"
16048,17460224,"[[3,2,-5,-1,1,-1],[0,1,0,1]]"
16048,131465216,"[[-4,12,-7,-4,2,1],[0,0,0,1]]"
16048,64192,"[[1,3,3,2,-1,-1],[0,1,0,1]]"
16048,17460224,"[[17,-64,8,-32,1,-4],[0,1]]"
16048,16827547648,"[[0,4,1,7,6,-1,-1],[]]"
16048,269240762368,"[[-4,3,-6,1,7,0,-1],[]]"
16048,4799429827893395456,"[[0,16,-24,-55,-29,-53,-39],[]]"
16048,8216576,"[[1,5,6,3,1],[0,1,0,1]]"
16048,1091264,"[[0,2,4,3,-7,2],[0,0,1]]"
16048,289095067280166879232,"[[13,35,-13,-47,-28,-80,-64],[]]"
16048,5046004736,"[[-10,-6,20,10,-11,-4],[1,1]]"
16048,525860864,"[[-15,-92,-138,66,160,-8,-45],[]]"
16048,67310190592,"[[0,4,-15,-6,6,-3],[0,0,1,1]]"
16050,802500,"[[0,2,1,0,1,1],[0,1,1,1]]"
16050,866700,"[[-3,-8,-1,12,2,-5,1],[0,1,1]]"
16051,112357,"[[0,1,-1,1,-2,1],[1,0,1]]"
16054,756207616,"[[-3,5,5,-7,-5,1],[0,1]]"
16055,4862659836338621915,"[[8,23,-69,48,30,-14,-5],[0,0,1]]"
16055,132570578414263777141719040000,"[[0,-325,351,-143,117,208],[]]"
16055,4862659836338621915,"[[-5,90,4,-43,15,10,-2],[0,1,0,1]]"
16064,16064,"[[1,1,-3,-1,3,0,-1],[1]]"
16065,25612798995,"[[-7,-50,-109,-36,77,-23,2],[1,1]]"
16065,5060475,"[[0,3,-1,2,3,-2],[0,1,0,1]]"
16065,25612798995,"[[-54,-207,-231,-36,36,-6],[0,0,1,1]]"
16066,1028224,"[[1,-3,3,-1,0,-1],[0,1,1,1]]"
16068,347582976,"[[-3,-5,-8,-1,0,3,-1],[1,1,1]]"
16070,32140,"[[0,-2,-1,-1,-1],[0,1,1,1]]"
16072,744089694896128,"[[-25,-22,22,12,-7,-4,-4],[]]"
16072,206445740032,"[[-15,-9,31,8,-18,3,-1],[1,0,1]]"
16072,483201000669184,"[[0,-1,43,13,-39,-16],[]]"
16074,1832436,"[[-11,31,-8,-31,5,13,3],[0,1]]"
16074,751948406784,"[[-14,-2,0,-1,17,-9],[1,0,1]]"
16074,148427316,"[[1,3,-9,-3,7,3],[0,1]]"
16074,12454793880372,"[[357,183,-130,-51,16,3,-1],[0,1,0,1]]"
16074,20302606983168,"[[-4,44,-108,-57,-97,11,1],[0,0,1,1]]"
16075,2009375,"[[0,-5,-15,-8,6,2],[0,1,1,1]]"
16075,156982421875,"[[0,-25,-20,-1,-1,-1],[0,1,1,1]]"
16075,2009375,"[[3,8,1,-8,-1,2,-1],[0,1,1,1]]"
16075,4213964800000000,"[[0,25,-86,43,-30,1],[]]"
16080,262223859548160,"[[-8,8,0,0,18,2],[]]"
16080,262223859548160,"[[8,-8,0,0,-18,-2],[]]"
16086,52990050792,"[[-37,42,54,-52,-34,17,9],[1,0,1]]"
16086,122555022299136,"[[-7,13,11,-11,-10,7],[1,1]]"
16088,131792896,"[[1,0,-3,3,0,-3,1],[0,0,1]]"
16088,527171584,"[[0,-4,4,-2,4,-2],[0,0,1,1]]"
16092,1029888,"[[-2,-1,-3,-2,-1],[1,0,0,1]]"
16092,418381522613286469632,"[[2,18,21,72,-21,-36,-29],[]]"
16092,12468741017976,"[[-7,-27,-27,-13,-21,12,1],[1,0,0,1]]"
16092,128736,"[[0,-2,5,-3,1,-1],[1,0,0,1]]"
16093,3363437,"[[-1,2,-5,3,-2],[0,1,0,1]]"
16095,17269935,"[[1,-3,0,-3,2,-1],[1,0,0,1]]"
16095,4050439372800,"[[-3,17,-3,-25,11,3],[]]"
16096,2060288,"[[0,-2,-1,1,0,1],[0,1,0,1]]"
16096,263716864,"[[-136,112,33,-22,-4,1],[0,0,0,1]]"
16096,131858432,"[[6,-5,7,-4,1,-1],[1,1,1,1]]"
16096,540092137472,"[[0,2,-3,-7,-7,1,6],[]]"
16096,257536,"[[-7,8,4,-5,-1,1],[0,0,0,1]]"
16100,697704448000,"[[-35,-20,-74,-7,-54,15,-1],[]]"
16100,1016103200,"[[0,4,14,-8,-2,1],[0,1,1]]"
16102,1561894,"[[-13,35,-31,-5,16,4],[1,0,0,1]]"
16105,1114569651860525,"[[-5,26,-59,49,-33,5],[0,1,1]]"
16107,1465737,"[[-1,2,-1,-1,0,0,-1],[0,1,1,1]]"
16108,32216,"[[2,-2,-2],[1,0,1,1]]"
16108,64432,"[[-25,-49,-79,-56,-32,-2],[0,1,1]]"
16108,16494592,"[[1,-1,-1,2,1,1,1],[0,1,1]]"
16108,16494592,"[[-31,-123,-144,-29,21,-2],[0,1,1]]"
16108,18135995699420987392,"[[8,36,-2,39,-8,-16],[]]"
16108,1080989581312,"[[6,1,2,5,-5,-2,1],[]]"
16108,1133499731213811712,"[[13,-87,168,-107,72,-17,5],[0,1,1]]"
16108,4222615552,"[[1,7,11,12,6,-1],[0,1,1]]"
16110,531393969704140800,"[[-36,-4,16,33,-2,-8],[0,0,1]]"
16110,52196400,"[[1,3,6,0,-4,1],[0,1]]"
16110,396366412500,"[[0,9,15,10,-11,2],[0,0,1]]"
16112,4124672,"[[1,0,-1,0,0,1,1],[0,0,1]]"
16113,17837091,"[[2,6,2,-2,-1,-1],[1,0,1]]"
16116,661894188761088,"[[0,1,18,35,98,17],[]]"
16119,3916917,"[[-5,-11,5,17,-6,-9,3],[1,1,1,1]]"
