cond,disc,data
36935,3287215,"[[-4,-3,-5,-5,0,-2,1],[1,1,1]]"
36935,36935,"[[1,0,-1,1,0,-1],[1,0,1,1]]"
36936,84307222056136605696,"[[48,-24,-207,-15,264,144],[]]"
36936,35734058827776,"[[0,6,27,-6,-51,0,24],[]]"
36936,303170688,"[[2,0,-2,-3,2,-1,1],[1,0,1]]"
36936,4210704,"[[0,-6,5,8,-4,-1],[0,0,1,1]]"
36936,288642427329822087982235947776,"[[132,660,1188,165,264,-66,19],[0,0,0,1]]"
36936,1373737265443584,"[[-28,-108,-108,-27,-54,0,-7],[0,0,0,1]]"
36936,19868594208768,"[[13,-7,4,25,-19,16],[]]"
36936,931340353536,"[[0,18,-3,-6,-3,2],[]]"
36936,35734058827776,"[[3,0,33,12,90,66,12],[]]"
36936,17044046691398664473263050480225024,"[[-396,-1980,-3564,-495,-792,198,-58],[0,0,0,1]]"
36936,1373737265443584,"[[99,331,354,-51,21,-2],[1,1,1,1]]"
36936,77551143240144384,"[[246,-582,341,54,-47,-12,-1],[0,1,0,1]]"
36936,1447229382524928,"[[0,-12,-15,15,17,3,-3],[0,0,1]]"
36936,12278412864,"[[1,13,23,-5,-17,6],[0,1]]"
36936,861643008,"[[0,-27,-22,15,9,-4],[0,1]]"
36936,4850731008,"[[29,-153,235,-51,-76,-16,-1],[1,0,1]]"
36941,627997,"[[-4,-4,11,1,-4,-1],[1,1]]"
36941,25747877,"[[0,-1,-6,2,-2,1],[1,1,1]]"
36941,7441136453,"[[-4,-4,4,5,0,0,1],[1,1,1]]"
36942,16955800781250000000000000,"[[80,120,-355,-280,-14,45,-5],[0,0,1]]"
36944,37830656,"[[-1,0,-1,-2,-1,-2],[]]"
36944,302645248,"[[0,16,-8,-11,2,2],[0,0,1,1]]"
36944,9457664,"[[0,4,1,-3,2,-1],[0,1,0,1]]"
36944,9457664,"[[-2,-2,-3,-3,0,-1],[1,1,1,1]]"
36944,2364416,"[[-571,-1040,-500,31,38,-6],[0,0,0,1]]"
36945,332505,"[[2,-5,8,-7,3,-1],[0,1,1,1]]"
36945,8977635,"[[-70,129,-13,-66,4,13,2],[1,0,0,1]]"
36946,960596,"[[0,-2,0,0,1,-1],[0,1,1]]"
36946,1071434,"[[-1,1,-3,1],[1,0,0,1]]"
36946,12615063916,"[[-5,-3,5,3,1,-1,-1],[0,0,1,1]]"
36947,36947,"[[0,-1,1,0,-2,-1],[0,1,1]]"
36947,154966949888,"[[23,6,52,12,36,6,7],[]]"
36948,295584,"[[-2,-2,-2,-1],[1,0,0,1]]"
36949,1704728723456,"[[3,4,3,-8,13,-6,2],[]]"
36954,6546290238,"[[0,-9,-69,-130,53,-7],[0,0,1,1]]"
36954,942665794272,"[[1,-5,-6,10,-10,5,-2],[0,1]]"
36955,31684293125,"[[2,-7,1,7,-3,-1,-1],[0,0,1,1]]"
36960,22857388646400,"[[0,48,11,7,-2,1],[0,0,1]]"
36960,99348480,"[[-2,6,-3,1,-4,-1,-1],[1,1,1,1]]"
36960,306230265801525542400,"[[-105,98,-109,-20,-37,4],[0,1]]"
36960,64680000,"[[-15,32,-4,-16,-1,1],[0,0,1]]"
36960,932551065600,"[[3,-24,20,124,29,-100,-52],[]]"
36960,113541120000,"[[12,4,0,9,0,0,1],[0,0,1,1]]"
36960,377808076800,"[[0,-4,13,6,-7,-7,-2],[0,0,1,1]]"
36960,43757991521234242560,"[[26,17,-35,-6,-26,18,5],[1,1]]"
36960,1788272640,"[[0,7,-17,-6,19,9],[]]"
36960,1561190400,"[[0,-8,-17,-23,-15,-6],[0,0,1]]"
36960,1034880000,"[[-3,-4,17,-3,-7,-1],[0,0,1,1]]"
36960,12489523200,"[[0,-4,-7,-6,-15,-2,-8],[]]"
36960,22857388646400,"[[0,16,7,7,-3,3],[0,0,1]]"
36960,3093999400491310080,"[[-15,76,-49,-35,11,6,5],[0,0,1,1]]"
36960,12489523200,"[[-12,2,13,-3,-2,1],[0,1,0,1]]"
36968,1182976,"[[1,2,2,-1,1,-1],[0,0,1,1]]"
36972,1570102050816,"[[1,-7,-19,-11,-5,-5,1],[0,1,1]]"
36972,908623872,"[[0,-4,-4,6,3,-3,1],[0,1,1]]"
36972,1177576538112,"[[0,-9,8,12,11,5,1],[0,1,1]]"
36974,517636,"[[0,-1,-4,-2,4,2],[1,0,0,1]]"
36975,854469140625,"[[66,53,-20,-9,-1,1],[0,1,1]]"
36976,19386073088,"[[2,0,2,1,0,1,-2],[1,1,1,1]]"
36977,36977,"[[0,-5,9,-2,-5,-1],[1,1,1]]"
36978,887472,"[[0,-3,2,1,2,1],[0,0,1,1]]"
